#WOA18 5 degree ANNUAL nitrate Statistical mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750,1800,1850,1900,1950,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500
-72.5,-142.5,24.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.28,,,,,,,,,,,,,,,,,,,,,,32.846,32.819,32.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-137.5,23.218,23.946,23.682,24.002,24.336,24.68,24.957,25.377,25.822,26.236,26.598,27.101,27.35,27.583,27.804,28.02,28.222,28.405,28.585,28.77,28.97,29.867,30.292,30.817,31.628,32.776,31.385,31.546,31.759,31.699,31.645,31.597,31.826,32.093,31.866,31.933,30.945,31.672,31.891,31.475,31.49,31.646,31.482,31.473,31.84,31.805,31.78,31.775,31.77,31.821,31.87,31.87,31.87,31.885,31.91,31.949,32.002,32.069,32.11,32.112,32.115,32.117,32.12,32.142,32.173,32.212,32.193,32.152,32.178,32.203,32.229,32.254,32.28,32.305,32.346,32.362,32.368,32.368,32.368,32.368,32.368,32.368,32.368,32.368,32.265,,,,,,,,,,,,,,,,,
-72.5,-132.5,24.699,26.23,26.29,26.431,26.513,26.591,26.13,26.281,26.208,25.701,26.455,27.848,27.975,28.242,28.789,29.065,28.484,28.78,28.526,26.15,29.605,30.514,31.1,28.832,29.57,31.671,31.227,31.454,31.522,31.734,31.288,31.745,32.075,32.222,32.02,32.129,32.371,32.331,32.639,,,31.501,,31.519,31.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-127.5,25.354,26.062,25.973,26.345,26.61,26.823,27.185,27.558,27.773,27.965,27.799,28.77,29.317,29.507,28.944,29.002,29.546,29.69,29.828,29.749,29.741,30.027,30.198,30.673,31.097,31.655,31.606,31.847,31.903,31.962,32.559,32.433,32.426,32.069,32.547,32.444,32.326,32.02,31.793,31.97,31.913,31.948,,32.06,32.11,32.175,31.674,31.685,32.341,,32.568,,,,,,,32.49,,,,,,,32.481,,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-122.5,19.185,21.178,20.749,21.07,21.39,21.059,20.407,20.682,21.071,23.218,24.909,27.686,28.403,29.026,29.273,29.672,26.07,24.371,24.761,25.162,28.297,31.798,30.425,31.69,,32.232,32.093,32.205,32.26,32.23,32.518,32.669,32.874,32.766,32.702,32.527,32.642,33.012,33.218,32.878,32.744,32.856,,,32.876,32.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-117.5,19.024,19.862,20.127,20.46,20.635,21.487,21.95,22.398,23.517,24.247,24.167,24.46,25.189,25.562,26.014,26.344,26.409,26.413,26.824,27.065,28.534,29.327,29.001,29.564,29.698,29.395,30.841,30.918,30.838,31.386,31.788,31.848,31.757,31.935,31.943,31.506,31.889,31.895,31.616,31.371,30.924,31.934,32.14,32.236,32.015,31.806,31.62,31.57,32.134,32.055,31.796,31.794,31.229,33.299,33.318,32.618,,33.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-112.5,24.314,23.948,24.974,25.65,26.172,26.242,26.548,26.929,27.343,27.652,28.083,28.27,28.737,28.593,28.592,28.622,28.879,28.91,29.048,29.054,29.272,29.814,30.079,30.542,31.569,31.315,31.374,31.54,31.803,31.927,32.152,32.439,32.478,32.612,32.673,32.771,32.733,32.484,32.485,32.501,32.336,32.405,32.429,32.441,32.526,32.628,33.545,,31.969,31.317,,,,,,32.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-107.5,19.786,21.088,23.333,24.004,24.384,25.492,25.742,26.233,26.658,27.254,27.663,28.104,28.627,28.823,29.034,29.418,29.784,29.87,29.905,29.985,29.543,29.537,30.106,29.86,30.612,30.437,31.389,31.616,31.847,31.972,32.075,32.162,32.441,32.003,31.811,32.374,33.219,32.609,32.538,32.531,32.269,32.698,32.106,31.748,32.372,32.294,32.428,,,32.336,32.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-102.5,22.999,22.864,23.343,24.113,24.471,25.268,25.424,25.585,25.876,26.404,27.213,27.508,28.317,27.972,28.134,28.181,28.289,28.682,28.842,29.104,29.176,30.232,30.327,30.772,30.977,31.131,31.635,31.908,32.181,32.555,32.654,32.699,32.575,32.535,32.549,32.457,32.166,32.428,32.228,32.032,32.2,31.769,32.321,32.368,32.43,32.375,32.423,32.469,32.257,32.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-97.5,24.11,24.194,23.997,24.361,24.506,24.262,24.575,24.95,25.383,25.763,25.744,26.364,27.043,27.738,28.391,27.552,27.729,27.913,26.845,27.049,25.191,28.291,27.978,28.863,,,,,,,,,,,,,,,,,,,,,31.683,31.569,31.574,31.61,31.675,31.747,31.763,31.758,31.701,31.686,31.675,31.711,31.794,31.861,31.856,31.78,31.787,31.852,31.869,31.869,,,32.134,32.188,32.25,32.374,32.435,32.468,32.468,32.468,32.468,,,,,,,,,,,,,,,,,,,,,,,,,,,
